Title,Id,Trailer Link,Director,Cast,genre_ids,Genre,Budget,Revenue,Overview,Homepage,Year,Runtime,Popularity,Adult,Release_Date,Original_Title,Original_Language,Tagline,Vote_Average,Vote_Count
Yaaran De Yaar,685058,,,"['Prince Singh', 'Mahi Sharma']",,,0,0,"Yaaran De Yaar is a Punjabi movie starring Mahi Sharma and Prince Singh in prominent roles. It is a drama movie directed by Ajay Singh. In this movie, IPS Officer Kunwar Vijay Pratap Singh embarks on a mission to ban all drugs and save the lives of teenagers.",,2017,0,0.6,False,2017-10-13,Yaaran De Yaar,pa,,0.0,0
Dangar Doctor Jelly,513707,,Atharv Baluja,"['Ravinder Grewal', 'Sara Gurpal', 'Geet Gambhir', 'Karamjit Anmol', 'Sardar Sohi', 'Gurmeet Saajan', 'Hobby Dhaliwal', 'Nisha Bano']",,"Comedy, Drama, Family",0,0,Welcome to the world of Dangar Doctor Jelly where chaos reigns when Ravinder Grewal's in-laws pay him a visit at his house. What follows next is utter confusion and a laugh riot.,,2017,0,1.485,False,2017-10-20,Dangar Doctor Jelly,pa,,8.0,1
Bhalwan Singh,486621,https://www.youtube.com/watch?v=sbJTwf0XktI,Param Shiv,"['Ranjit Bawa', 'Navpreet Banga', 'J. Brandon Hill', 'Richard Bhakti Klein', 'Karamjit Singh Sidhu']",,"Drama, Family",0,0,"Bhalwan Singh is desperate to stand against the British Empire, but he is not sure how to do it. Whilst he tries hard, all his efforts go in vain and he even fails to impress the girl of his dreams. Slowly, Bhalwan Singh and his friend, Dittu decide to take things into their own hands and kidnap a British architect. Soon, things start to fall in place for the duo in the most funny way and Bhalwan gets noticed that he yearns for.",,2017,135,0.6,False,2017-10-27,ਭਲਵਾਨ ਸਿੰਘ,pa,,2.0,1
Sardar Mohammad,485732,,Harry Bhatti,['Tarsem Jassar'],,"Drama, Comedy, History",0,0,"Set during the India-Pakistan partition, the story of Sardar Mohammad revolves around an infant who is saved by an Indian Sikh police officer.",,2017,150,0.628,False,2017-11-03,Sardar Mohammad,en,Will he find his biological parents?,10.0,1
Ik Onkar,517143,,Aviral Raj Sharma,"['Gajendra Chouhan', 'Shivendra Mahal', 'Harpreet Singh', 'Sukhdeep Singh', 'Pramod']",,,0,0,A man goes on a mission to save the people from the unjust practices of politicians and the government.,,2017,0,0.6,False,2017-12-08,Ik Onkar,pa,,0.0,0
Sat Shri Akaal England,491423,https://www.youtube.com/watch?v=yl00OswylRY,Vikram Pradhan,"['Ammy Virk', 'Karamjit Anmol', 'Parminder Gill', 'Monica Gill', 'Sardar Sohi', 'Satwant Kaur', 'Parminder Gill', 'Harby Sangha', 'Jarnail Singh', 'Gurmeet Saajan', 'Gurpreet Bhangu', 'Lee Nicholas Harris']",,,0,0,An would-be immigrant seeks a marriage partner to secure him citizenship.,,2017,128,1.504,False,2017-12-08,Sat Shri Akaal England,pa,,7.0,2
Hard Kaur,519188,,Ajit Rajpal,"['Nirmal Rishi', 'Neet Mahal', 'Deana Uppal', 'Drishti Grewal']",,Drama,0,0,"Punjab the only province that created the most Women Worriers ever; is today fading its vibrant grip from its courageous bygones, a result of sidelining the contributions made by the vivacious lionesses in securing us. As our bit to better the ""life of our women"" we are attempting to make their bravery a regular part of our day to day life, this Punjabi film features ""5 Sikhnis"" from Punjab who goes through agony, but wins over all the hardships by uniting - titled as ""HARD-KAUR"". This venture aims to awaken the dormant ""spirit"" lying in our women - entertainingly.",,2017,129,0.628,False,2017-12-15,Hard Kaur,pa,,6.0,1
Saggi Phull,517514,,Shivtar Shiv,"['Shivendra Mahal', 'Preet Simran', 'Nitu Pandher', 'Amritpal Chotu', 'Ravinder Pawar', 'Amitiz Shergil', 'Dilawar Sidhu', 'Navdeep Kalar', 'Balwinder Bego', 'Gurpreet Kaur Bhangu', 'Sukhi Bal', 'Simranpreet', 'Raj Dhariwal']",,,0,0,"Separated after their mother's death, two brothers struggle while bringing up their children.",,2018,0,0.663,False,2018-01-19,Saggi Phull,en,,0.0,0
Punjab Singh,509611,https://www.youtube.com/watch?v=e3sp7eNU0FM,Taaj,"['Gurjind Maan', 'Sarthi', 'Kuljinder Singh Sidhu', 'Yaad Grewal', 'Anita Devgan', 'Rupinder Rupi', 'Arun Bali', 'Annie Sekhon']",,"Action, Crime, Drama",0,0,"Lali Sarkaria and his goons rule Amritsar, a holy city for Punjabis. A villager named Punjab Singh enters the holy city to make a living. But a tragic event changes him and he decides to rid the city of Lali Sarkaria and is men. Meanwhile, a honest cop tries to maintain law and order in the city.",,2018,150,1.303,False,2018-01-19,Punjab Singh,pa,,0.0,0
Bhagat Singh Di Udeek,521276,,,"['Sardar Sohi', 'B.N. Sharma', 'Malkeet Rauni']",,,0,0,Bhagat Singh Di Udeek is a Punjabi movie starring Arsh Chawla and B. N. Sharma in prominent roles. It is a drama directed by Shivamm Sharma.,,2018,0,0.854,False,2018-02-02,Bhagat Singh Di Udeek,pa,,0.0,0
Laavaan Phere,507017,https://www.youtube.com/watch?v=tBibHSnMJGo,Smeep Kang,"['Karamjit Anmol', 'Rubina Bajwa', 'Nisha Bano', 'Raghveer Boli', 'Baninder Bunny', 'Smeep Kang', 'Roshan Prince', 'Malkeet Rauni', 'Rupinder Rupi', 'Gurpreet Ghuggi', 'Harby Sangha']",,Comedy,0,0,A young man is unable to marry the love of his life because of comical complications created by his pompous brothers-in-law and angry to-be father-in-law.,,2018,124,0.84,False,2018-02-16,Laavaan Phere,pa,,0.0,0
Laung Laachi,510735,https://www.youtube.com/watch?v=-9C1Z3nIsPQ,Amberdeep Singh,"['Ammy Virk', 'Neeru Bajwa', 'Amberdeep Singh', 'Honey Mattu', 'Nirmal Rishi']",,"Comedy, Drama",0,0,A newly married couple decide to live together as strangers and as the husband tries to win her by love.,,2018,137,0.84,False,2018-03-09,ਲੌਂਗ ਲਾਚੀ,pa,,3.3,3
Sajjan Singh Rangroot,496324,https://www.youtube.com/watch?v=n7YddfDo4N0,Pankaj Batra,"['Diljit Dosanjh', 'Yograj Singh', 'Sunanda Sharma', 'Darren Tassell', 'Alex Reece', 'Jagjeet Sandhu', 'Dheeraj Kumar', 'Gunjyot Singh', 'Jarnail Singh', 'Peter Irving', 'Caroline Wilde', 'Steve Jones']",,"Action, Drama, War",0,0,"The film SAJJAN SINGH RANGROOT is based on true story about the Sikh Regiment, serving in the British Indian Army, during World War I. The movie depicts one such war hero Sajjan Singh, who is an officer in the British Army and served on the western front during the WW1 against Germany.",,2018,140,3.004,False,2018-03-23,ਸੱਜਣ  ਸਿੰਘ  ਰੰਗਰੂਟ,pa,,6.2,5
Nanak Shah Fakir,337348,https://www.youtube.com/watch?v=WJ6F9NG2UWo,,"['Arif Zakaria', 'Puneet Sikka', 'Adil Hussain', 'Anuraag Arora', 'Shradha Kaul', 'Mrigendra Konwar', 'Tom Alter', 'Narendra Jha', 'Govind Pandey']",,Drama,0,105835,"Nanak Shah Fakir is a biographical film on the life and teachings of the first Sikh guru, Guru Nanak Dev.",,2014,146,2.363,False,2014-05-14,Nanak Shah Fakir,hi,Nanak Shah Fakir,8.0,3
Subedar Joginder Singh,510575,https://www.youtube.com/watch?v=p2MjWMKgrkA,Simerjit Singh,"['Gippy Grewal', 'Aditi Sharma', 'Gugu Gill', 'Parminder Gill', 'Sardar Sohi', 'Harish Verma', 'Kulwinder Billa', 'Rajvir Jawanda', 'Karamjit Anmol', 'Roshan Prince', 'Jaggi Singh', 'Gursharan Maan', 'Jordan Sandhu']",,"Action, Drama, History, War",0,0,It is a biographical feature film on India's Highest Wartime Gallantry Award - Param Vir Chakra winner Subedar Joginder Singh. He fought three wars (as per records) for India before achieving martyrdom in the Sino-Indian War of 1962 while commanding a platoon in North Eastern Frontier Agency (NEFA) (Now Arunachal Pradesh). The story portrays his character and motivation in the scene of battle.,,2018,139,2.885,False,2018-04-06,ਸੂਬੇਦਾਰ  ਜੋਗਿੰਦਰ  ਸਿੰਘ,pa,,8.0,2
Golak Bugni Bank Te Batua,527728,,,"['Amrinder Gill', 'Simi Chahal', 'Harish Verma', 'B.N. Sharma', 'Aditi Sharma', 'Jaswinder Bhalla', 'Sumit Gulati', 'Anita Devgan', 'Pukhraj Bhalla', 'Gurshabad Singh', 'Sukhwinder Raj', 'Ashok Pathak']",,"Comedy, Drama",0,0,"The story revolves around a young couple in love, who run away from the rivalry of their families. The drama begins when they book a hotel and demonetization news is announced by the Prime Minister.",,2018,130,1.326,False,2018-04-13,Golak Bugni Bank Te Batua,pa,,8.0,2
Khido Khundi,539142,https://www.youtube.com/watch?v=gD1KhjplXEQ,Rohit Jugraj,"['Ranjit Bawa', 'Manav Vij', 'Mandy Takhar', 'Elnaaz Norouzi']",,"Drama, Family",0,0,Khido Khundi is an inspiring story of 2 brothers and narrates the love for hockey in Punjab.,,2018,152,1.422,False,2018-04-20,Khido Khundi,pa,,7.0,1
Kande,524158,https://www.youtube.com/watch?v=XN3Inmw--V8,Kavi Raz,"['Preet Baath', 'Kamal Virk', 'Yograj Singh', 'B.N. Sharma', 'Jeet Rudka', 'Sunita Dhir', 'Baaz', 'Jobanpreet Singh']",,"Action, Comedy, Thriller",0,0,Mehar is the village kabaddi champion that children idolize as a role model. With everything going in the right direction there is a chain of events that evolve to turn the tables for the worse. A feud that started between Jind Kaur and Chandu Pehlwan has put a target on Mehar's back to bear fruits.,https://www.full4movies.co/,2018,117,0.608,False,2018-05-11,Kande,pa,Mehar is the village kabaddi champion that children idolize as a role model.,0.0,0
Daana Paani,522011,,Taranvir Singh Jagpal,"['Jimmy Shergill', 'Simi Chahal', 'Gurpreet Ghuggi', 'Tarsem Jassar', 'Nirmal Rishi', 'Kanika Mann']",,Family,0,0,"An army officer is tasked with personally informing the families of the martyrs in his regiment. Along the way, he develops an unexpected attraction to a troubled young woman.",,2018,105,0.705,False,2018-05-04,Daana Paani,pa,,6.5,2
Raduaa,524246,,Nav Bajwa,"['Nav Bajwa', 'Vaibhavi Joshi', 'Gurpreet Ghuggi', 'Satinder Satti', 'Mahavir Bhullar', 'Gurpreet Bhangu', 'B.N. Sharma']",,,0,0,Raduaa is an upcoming Indian Punjabi science fiction film directed by and starring Nav Bajwa with Gurpreet Ghuggi and Satinder Satti. The film's plot is based upon how a scientific experiment unexpectedly results in time travel from the present day to 1955. The film is set to release on 11 May 2018,,2018,0,0.883,False,2018-05-11,Raduaa,pa,,6.0,1
Harjeeta,545688,https://www.youtube.com/watch?v=4ZW46kW7mG8,Vijay Kumar Arora,"['Ammy Virk', 'Sawan Rupowali', 'Pankaj Tripathi']",,Drama,0,0,"HARJEETA, is based on the remarkable true story of Harjeet Singh, an Indian professional ﬁeld hockey player, who captained the Indian squad at the 2016 Men's Hockey Junior World Cup. His family, like so many families in this country was struggling with the biggest problem of our nation, poverty. How he comes a humble background, from being dumped by his love interest, just because he didn't have a cup at home to serve her tea, to winning the world cup for India. The Indian Hockey team that year went unbeaten throughout the tournament, eventually winning the Gold medal after 15 years and giving birth to a true sports legend.",,2018,129,0.813,False,2018-05-18,Harjeeta,pa,,0.0,0
Carry on Jatta 2,527797,https://www.youtube.com/watch?v=1E9j4689ZWQ,Smeep Kang,"['Gippy Grewal', 'Sonam Bajwa', 'Binnu Dhillon', 'Gurpreet Ghuggi', 'Jaswinder Bhalla', 'Karamjit Anmol', 'B.N. Sharma', 'Upasna Singh', 'Jyotii Sethi', 'Smeep Kang', 'Hobby Dhaliwal', 'Nirmal Rishi', 'Harby Sangha']",,"Comedy, Romance",0,0,"Carry on Jatta 2 picks up the fun where Carry on Jatta ends. The story follows Jass, an orphan, but a happy-go-lucky guy whose sole purpose in life is to go to Canada by any means possible. After numerous attempts of going to Canada and many taunts faced from his landlord, Advocate Dhillon and his best friend Goldy, Jass decides that marrying a Canadian girl is the only way he can fulfil his dream. Jass appoints his friend Honey to the task, who then introduces him to Meet an NRI.  Jass succeeds in wooing Meet but the confusion begins to rise as he learns more about the particular qualities Meet wants in her future husband. What kind of tricks and sticky situations do Jass, Goldy and Honey get themselves into throughout the quest of fulfilling Jass's Canadian dream?",,2018,149,2.216,False,2018-06-01,Carry on Jatta 2,pa,,7.0,4
Asees,555526,https://www.youtube.com/watch?v=8lb7xal3lrg,Rana Ranbir,"['Rana Ranbir', 'Neha Pawar', 'Kuljinder Singh Sidhu', 'Sardar Sohi', 'Malkeet Rauni']",,Drama,0,0,"At the heart of Asees is the story of an endearing mother-son duo. Through their journey, the film paints a poignant portrait of the powerful bond between a mother and her child.",,2018,127,1.529,False,2018-06-22,Asees,pa,,8.0,2
Nankana,534979,https://www.youtube.com/watch?v=iMYs1pstc9s,Manjeet Maan,"['Gurdas Mann', 'Kavita Kaushik', 'Anas Rashid', 'Aditi Sharma', 'Gurmeet Saajan', 'Tarsem Paul', 'Karamjeet Brar', 'Seema Kaushal', 'Mahabir Bhullar', 'Gurjyot', 'Sukhwinder Raj', 'Dimple Kaur', 'Sumeet Sachdev', 'Sachin Sharma', 'Sandeep Kailey']",,,0,0,"'Nankana' revolves around the strong bond between a father and a son. At the same time, it gives a very noteworthy message that not everyone can get everything in life; thus, one should not lose his/her calm.",,2018,126,1.4,False,2018-07-06,Nankana,pa,A journey in pursuit of happiness.,0.0,0
Vadhayiyaan Ji Vadhayiyaan,535517,,Smeep Kang,"['Binnu Dhillon', 'Kavita Kaushik', 'Karamjit Anmol', 'Gurpreet Ghuggi', 'B.N. Sharma', 'Jaswinder Bhalla', 'Tarsem Paul', 'Rupinder Rupi', 'Anita Meet', 'Seema Kaushal', 'Malkeet Rauni', 'Gurinder Dimpy', 'Harby Sangha', 'Upasna Singh', 'Jasmeet Chhabra', 'Nitish Bali', 'Manpreet Singh Sandhu', 'Baljeet Singh']",,Comedy,0,0,"Gagan never lets her father realize that he doesn't have a son, and in return her father put all his trust in her. When Pargat, a local boy, is smitten by Gagan she makes it very clear that any union must be approved by her father, hence begins Pargat's attempts to impress her father. Due to much of his bad luck, every attempt by him, and with the help of his friends, Sukhi and Honey, all go haywire and it seems he has no chance of impressing Gagan's father. Eventually with Gagan's intervention her father agrees to meet Pargat and wedding talks ensue. After a night of binge drinking on laced local brew, or due to ""bad omens', Pargat LOSES his sight! Thus begins Pargat's struggle to get through the wedding without anyone especially Gagan knowing about his temporary handicap. They say love is blind but can weddings be blind too?",,2018,122,1.295,False,2018-07-13,ਵਧਾਈਆਂ ਜੀ ਵਧਾਈਆਂ,pa,,6.0,2
Ishq Na Hove Rabba,586802,,Sukhdeep Sukhi,"['Raj Hundal', 'Neetu Pandyar', 'Navjeet Singh']",,Drama,0,0,Two guys Navjeet and Youngveer find their dream women and instantly fall in love with them. The plot takes an interesting and humorous turn when the guys create a web of lies to impress the fathers and get their approval.,,2018,106,0.85,False,2018-07-16,Ishq Na Hove Rabba,pa,,0.0,0
Ashke,538154,,Amberdeep Singh,"['Amrinder Gill', 'Sanjeeda Sheikh', 'Hobby Dhaliwal', 'Jaswinder Bhalla', 'Roopi Gill', 'Sarabjit Cheema', 'Avy Randhawa', 'Hardeep Gill', 'Sehaj Sahib', 'Gurshabad Singh']",,,0,0,"Pamma is struggling with reconciling his life as an ex star Bhangra dancer with little hope in his current life of petty jobs, living in Canada. He has lost almost everything until an unexpected turn in his life helps him to uncover the emotions he has stored since he was a star dancer. Pamma's passion is reignited in more ways than one.",,2018,124,2.108,False,2018-07-27,Ashke,pa,,8.5,2
Jagga Jiunda E,577210,https://www.youtube.com/watch?v=GWFXFA0mW3U,Amit Singh,"['Daljeet Kalsi', 'Kainaat Arora', 'Jackie Shroff', 'Yograj Singh', 'Karamjit Anmol', 'Gurpreet Ghuggi', 'Sunita Dhir', 'Rana Jung Bahadur', 'Sardar Sohi', 'Gurpreet Bhangu', 'Anita Devgan', 'Sapna Choudhary']",,Drama,0,0,"On reaching Yamlok after his untimely death, Jagga finds out that he was called back a little too early because of a mistake made by yamraj. Soon, Jagga is sent back to the world of the living in the body of a corrupt cop, where he takes it upon himself to right the wrongs of the former police officer.",,2018,126,0.6,False,2018-08-03,Jagga Jiunda E,pa,,0.0,0
Dakuaan Da Munda,541757,,Mandeep Benipal,"['Dev Kharoud', 'Jagjeet Sandhu', 'Sukhdeep Sukh']",,"Action, Drama",0,0,"The film is based on the acclaimed book, Dakkuan da Munda, an autobiography of the famous writer and journalist Mintu Gurusariya. Mintu became a drug addict when he was a young Kabbadi player. Exposure to drugs also introduced him to the crime market. But today, he is an inspiration for the youth and their families as he managed to come out of his shell and break his ties with drugs and crime.",,2018,120,1.498,False,2018-08-10,Dakuaan Da Munda,pa,,0.0,0
Mr. & Mrs. 420 Returns,542688,https://www.youtube.com/watch?v=QrmxiUhPGt4,Ksshitij Chaudhary,"['Jaswinder Bhalla', 'Binnu Dhillon', 'Gurpreet Ghuggi', 'Jassie Gill', 'Avantika Hundal', 'Ranjit Bawa', 'Payal Rajput']",,Comedy,0,0,"Irresponsible and extravagant, Ranjit Bawa finds himself in a spot of bother when his family withholds his inheritance until he gets married. His search for a suitable bride brings him to Jassi Gill, a marriage bureau owner whose plight is somewhat similar and equally bad. Realising that they have a lot in common, the two men team up to sort out each other's issues, and things take a hilariously interesting turn from this point.",,2018,136,1.96,False,2018-08-15,Mr. & Mrs. 420 Returns,en,,5.5,2
Guru Da Banda,568819,,Jasi Channa,[],,,0,0,The story of Sikh warrior Baba Banda Singh Bahadar is told. Animated.,,2018,0,0.6,False,2018-08-24,Guru Da Banda,pa,,0.0,0
Mar Gaye Oye Loko,536212,https://www.youtube.com/watch?v=XMHRemPTB4g,Simerjit Singh,"['Gippy Grewal', 'Sapna Pabbi', 'Binnu Dhillon', 'Jaswinder Bhalla', 'B.N. Sharma', 'Gurpreet Ghuggi', 'Parminder Gill', 'Hobby Dhaliwal', 'Karamjit Anmol']",,"Comedy, Drama",0,0,"Mar Gaye Oye Loko is an upcoming Indian-Punjabi film directed by Simerjit Singh starring Gippy Grewal, Binnu Dhillon & Sapna Pabbi. Film is releasing worldwide on 31st August 2018.",,2018,0,1.646,False,2018-08-31,ਮਰ ਗਏ ਓਏ ਲੋਕੋ,pa,,8.0,2
Kurmaiyan,555133,https://www.youtube.com/watch?v=-t1mvDpbiGc,Gurmeet Saajan,"['Harjit Harman', 'Japji Khaira', 'Gurmeet Saajan', 'Nirmal Rishi', 'Harby Sangha', 'Parminder Gill']",,"Comedy, Drama",0,0,"Kurmayian is a Punjabi movie released on 14 Sep, 2018. The movie is directed by Gurmeet Saajan,Manjeet Singh Tony and featured Harjit Harman, Gurmeet Saajan, Japji Khaira and Nirmal Rishi as lead characters. Other popular actors who were roped in for Kurmayian are Harby Sangha, Hobby Dhaliwal, Hardeep Gill, Prakash Gadhu and Anita Devgan.",,2018,176,0.882,False,2018-09-14,Kurmaiyan,pa,Kurmaiyan (2018),0.0,0
Qismat,552436,https://www.youtube.com/watch?v=xgQcYRakbms,Jagdeep Sidhu,"['Ammy Virk', 'Sargun Mehta', 'Tania', 'Mandeep Mani', 'Satwant Kaur', 'Gugu Gill', 'Harby Sangha', 'Hardeep Gill', 'Raj Dhaliwal', 'Gurpreet Bhangu', 'Honey Mattu']",,"Comedy, Drama, Romance",0,0,"Shiva is just looking to sow some wild oats before settling down, until he falls in love with his beautiful neighbor.",,2018,140,3.405,False,2018-09-21,Qismat,pa,,7.2,12
