Title,Id,Trailer Link,Director,Cast,genre_ids,Genre,Budget,Revenue,Overview,Homepage,Year,Runtime,Popularity,Adult,Release_Date,Original_Title,Original_Language,Tagline,Vote_Average,Vote_Count
Joruga Husharuga,308213,,,[],,,0,0,Bollywood 2002,,2002,0,0.6,False,2002-01-01,Joruga Husharuga,en,,0.0,0
Antariksham 9000 KMPH,566486,https://www.youtube.com/watch?v=MTXXMDfIicA,Sankalp Reddy,"['Varun Tej', 'Aditi Rao Hydari', 'Lavanya Tripathi', 'Srinivas Avasarala', 'Satyadev Kancharana', 'Raja Chembolu', 'Pavani Gangireddy']",,"Science Fiction, Thriller",0,0,"The coordinates of an old satellite from India, Mihira, are lost with the potential for it to wreak havoc with communications worldwide. Astronaut Dev’s life was turned upside down five years ago and he now teaches science at a government school. He’s brought in to fix the satellite but is that the only reason he agrees to come back?",,2018,140,2.827,False,2018-12-20,అంతరిక్షం,te,,6.0,7
Padi Padi Leche Manasu,566139,,Hanu Raghavapudi,"['Sharwanand', 'Sai Pallavi', 'Murali Sharma', 'Priya Raman', 'Vennela Kishore', 'Darbha Appaji Ambarisha', 'Sunil Varma', 'Kalpika Ganesh', 'Suhas', 'Priyadarshi Pullikonda', 'Sampath Raj', 'Satyam Rajesh', 'Noel Sean', 'Ajay', 'Ravi Kale', 'Kalyani Natarajan', 'Pithamagan Mahadevan', 'Kadambari Kiran', 'Shatru']",,"Romance, Drama",0,0,A young couple navigates through the highs and lows of a budding relationship.,,2018,160,2.639,False,2018-12-21,పడి పడి లేచె మనసు,te,,6.682,11
Bluff Master,571435,https://www.youtube.com/watch?v=gEsWpXZhVbo,Gopi Ganesh,"['Satyadev Kancharana', 'Nandita Swetha', 'Brahmaji', 'Adithya Menon', 'Shiju', 'Prudhviraj', 'Chaitanya Krishna', 'Temper Vamsi', 'Fish Venkat', 'Dhanraj Sukhram']",,"Crime, Thriller",0,0,"A young lad turns a conman after losing his parents at a young age. Money is his only priority in life and he tricks the greedy and gullible lot to make sure his monetary needs are met. However, things go awry when he gets caught by a gang of baddies. How he escapes from their clutches and finds the purpose to his life through a woman forms the story of Bluff Master.",,2018,153,1.959,False,2018-12-28,Bluff Master,te,,5.5,4
Idam Jagath,584520,,,"['Sumanth', 'Anju Kurian']",,"Crime, Thriller",0,0,Nishith (Sumanth) suffers from a unique condition that keeps him awake at nights. He takes up a night job upon his doctor’s suggestion. But taking up this job brings out a side of him no one knew existed.,,2018,0,0.841,False,2018-12-28,Idam Jagath,en,,3.5,4
Ishtangaa,575922,https://www.youtube.com/watch?v=Vmwqfsv1NCA,Sampath V Rudra,"['Arjun Mahi', 'Tanishq Rajan', 'Priyadarshi Pullikonda', 'Duvvasi Mohan', 'Thagubothu Ramesh']",,"Romance, Drama",0,0,"Ishtangaa is a Telugu movie starring Arjun Mahi and Tanishq Rajan in prominent roles. The movie also stars Duvvasi Mohan, Thagubothu Ramesh and Madhunandan. It is a drama directed by Sampath V. Rudra with P. Venkateshwer Rao as producer, forming part of the crew.",,2018,127,0.6,False,2018-12-28,Ishtangaa,te,,0.0,0
Manchukurisevelalo,709735,https://www.youtube.com/watch?v=iXW2Yk-wpL8,Bala Bodepudi,"['Pranali Ghoghare', 'Ram Karthik']",,"Drama, Romance",260000,0,"Anand ""Ram Karthik"", an aspiring young Radio Jackie. One day, one boy called the radio center and told that I am a love failure and now I am going to do suicide. After listing his concern, Anand narrates a love story to keep him away from suicide. He told that story episode wise and his story becomes very popular. Incidentally, this story becomes true in Anand's life and bring his love ""Pranali Ghoghare"" closer to him. For finding out his love Anand faces many problems and struggles much. How he found out his love and struggles to make everyone happy, Forms rest of the Story.",,2018,123,0.6,False,2018-12-28,Manchukurisevelalo,en,,8.0,1
U kathe hero,586424,,,['Lahari Shari'],,Drama,0,0,"The film revolves around a small police investigation in Rudravaram village, which leads to solving a mystery around the underworld.",,2018,118,1.351,False,2018-12-28,U kathe hero,te,,0.0,0
My Dear Marthandam,596244,https://www.youtube.com/watch?v=tqHhMXpCuSs,Harish K.V,"['Prudhviraj', 'Kalpika Ganesh', 'Rakendu Mouli Vennelakanti']",,"Comedy, Crime",0,0,,,2018,0,0.84,False,2018-12-29,My Dear Marthandam,te,,0.0,0
Natyam,887021,,Revanth Korukonda,"['Sandhya Raju', 'Kamal Kamaraju', 'Adithya Menon', 'Subhalekha Sudhakar', 'Bhanupriya', 'Rohit Behal', 'Baby Deevana']",,"Romance, Drama",0,0,"In the ancient dance village Natyam, Sitara attempts to resurrect her Guru's forgotten masterpiece choreography and discovers the true power and purpose of Indian Classical Dance. To dance is to tell a story that can change our world.",,2021,0,1.549,False,2021-10-22,నాట్యం,te,,7.5,1
N.T.R: Kathanayakudu,568522,https://www.youtube.com/watch?v=1-2J7avI9W8,Radha Krishna Jagarlamudi,"['Nandamuri Balakrishna', 'Vidya Balan', 'Kalyan Ram', 'Poonam Bajwa', 'Rana Daggubati', 'Manjima Mohan', 'Bharath Reddy', 'Sachin Khedekar', 'Sumanth', 'Kaikala Satyanarayana', 'Anushka Shetty', 'Nithya Menen', 'Shalini Pandey', 'Hansika Motwani', 'Payal Rajput', 'Rakul Preet Singh', 'Murali Sharma', 'Naresh', 'Prakash Raj', 'Jisshu Sengupta', 'Ravi Kishan', 'Vennela Kishore', 'Mirchi Madhavi', 'Supriya Vinod', 'Shri Tej', 'Shriya Saran', 'Pranitha Subhash', 'Ravi Prakash', 'Devayani', 'Bhanuchander', 'Kishore Kumar Polimera', 'Heroshini Komali']",,Drama,0,0,"Based on the journey of the legendary Telugu actor, filmmaker and ex-Chief Minister Late Taraka Rama Rao Nandamuri.",,2019,170,3.266,False,2019-01-09,NTR కథానాయకుడు,te,,5.1,12
Vinaya Vidheya Rama,566402,,Boyapati Srinu,"['Ram Charan', 'Kiara Advani', 'Vivek Oberoi', 'Sneha', 'Prashanth Thyagarajan', 'Aryan Rajesh', 'Madhumitha', 'Ravi Varma', 'Himaja', 'Chalapathi Rao', 'Harish Uthaman', 'Mukesh Rishi', 'Mahesh Manjrekar', 'Madhunandan', 'Jayaprakash', 'Hema', 'Prudhviraj', 'Esha Gupta', 'Nijat Adgozalli', 'Salim Baig']",,"Action, Drama",0,0,"Ram is one among the five orphaned boys in Visakhapatnam, adopted by a doctor who ensures them a roof to live under, with dignity. Ram goes to any extent to protect his family and he's a handful for the baddie to handle in a time of crisis. How does Ram protect his family when they need him the most?",,2019,146,9.753,False,2019-01-11,వినయ విధేయ రామ,te,,4.2,19
F2: Fun and Frustration,566914,https://www.youtube.com/watch?v=XttQbFKkeHQ,Anil Ravipudi,"['Venkatesh', 'Varun Tej', 'Tamannaah Bhatia', 'Mehreen Pirzada', 'Priyadarshi Pullikonda', 'Rajendra Prasad', 'Prakash Raj', 'Nassar', 'Vennela Kishore', 'Prudhviraj', 'Subbaraju', 'Brahmaji', 'Raghu Babu', 'Satyam Rajesh', 'Srinivasa Reddy', 'Anasuya Bharadwaj', 'Jhansi', 'Pragathi Mahavadi', 'Easwari Rao', 'Hari Teja', 'Annapoorna', 'Y. Vijaya', 'Mirchi Kiran', 'Chiintu Chakravarthii', 'Vadlamani Srinivas']",,Comedy,0,0,"After Venky, Varun also gets married thinking he can keep the wife in control but both of them gets frustrated with the marital life which generates fun.",,2019,148,5.396,False,2019-01-12,F2 – ఫన్ అండ్ ఫ్రస్టేషన్,te,,5.188,24
Kothaga Maa Prayanam,577448,,Ramana Mogili,"['Priyanth', 'Yamini Bhaskar', 'Jeeva', 'Karunya Chowdary', 'Muktha George', 'Vajja Venkata Giridhar']",,"Drama, Romance",0,0,,,2019,0,0.862,False,2019-01-25,కోతగా మా ప్రయణం,te,,0.0,0
Mr. Majnu,566143,https://www.youtube.com/watch?v=XSnFa0zqXRM,Venky Atluri,"['Akhil Akkineni', 'Nidhhi Agerwal', 'Subbaraju', 'Rao Ramesh', 'Vidyullekha Raman', 'Jayaprakash', 'Priyadarshi Pullikonda', 'Anisha Mandhara', 'Farah Karimi', 'Glenn Webster', 'Izabelle Leite', 'Kadambari Kiran', 'Nagendra Babu', 'Nina Kumar', 'Pavitra Lokesh', 'Raja Chembolu', 'Ro Ashika', 'Seema Morar', 'Sithara', 'Hyper Adhi', 'Nazia Davison']",,"Drama, Romance",0,0,A playboy finds himself in a spot of bother when he falls in love with the right girl.,,2019,145,3.647,False,2019-01-25,Mr. Majnu,te,Boys Will Be Boys,5.6,10
Gamer,18501,https://www.youtube.com/watch?v=P2g94xQmtHw,Brian Taylor,"['Gerard Butler', 'Amber Valletta', 'Michael C. Hall', 'Kyra Sedgwick', 'Logan Lerman', 'Alison Lohman', 'Terry Crews', 'Ramsey Moore', 'Ludacris', 'Johnny Whitworth', 'Dylan Kenin', 'James Roday Rodriguez', 'Milo Ventimiglia', 'Aaron Yoo', 'John Leguizamo', 'Zoë Bell', 'Ashley Rickards', 'Brighid Fleming', 'Nikita Ramsey', 'Jade Ramsey', 'Mimi Michaels', 'Sadie Alexandru', 'David Scott Rubin', 'Michael Weston', 'Noel Gugliemi', 'Keith David', 'Maggie Lawson', 'Antoinette Antonio', 'Donnie Smith', 'Samuel Witwer', 'Lloyd Kaufman', 'Jonathan Chase', 'Dan Callahan', 'Keith Jardine', 'Joseph D. Reitman', 'John de Lancie', 'Jarvis W. George', 'Jai Stefan', 'Eidan Hanzei', 'Med Abrous', 'Efren Ramirez', 'Stephanie Mace', 'Hayley Derryberry', 'Yvette Fazio-Delaney']",,"Action, Thriller, Science Fiction",50000000,40828540,"Mind-control technology has taken society by a storm, a multiplayer on-line game called ""Slayers"" allows players to control human prisoners in mass-scale. Simon controls Kable, the online champion of the game. Kable's ultimate challenge becomes regaining his identity and independence by defeating the game's mastermind.",http://gamerthemovie.com,2009,95,18.715,False,2009-09-03,Gamer,en,"In the near future, you don't live to play... you'll play to live.",5.72,2108
